HOLEID,PROJECTCODE,DEPTH,AZIMUTH,DIP,PRIORITY,SURVTYPE,PROSPECT,PROSPECTNAME,AZIMUTHTYPE,OBSERVACIONES
"AND-08","0020",190,274.08,-75.68,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",200,274.1,-75.84,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",210,273.27,-75.76,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",220,273.46,-75.71,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",230,273.27,-75.73,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",240,274.51,-75.91,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",250,275.9,-76.06,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",260,275.97,-76.17,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",270,274.96,-76.35,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",280,275.74,-76.33,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",290,276.58,-76.27,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",300,277.02,-76.42,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",310,276.53,-76.56,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",320,276.37,-76.65,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",330,276.64,-76.88,1,"GIRO1","175","AMSA 2006","",""
"AND-08","0020",335,277.07,-76.76,1,"GIRO1","175","AMSA 2006","",""
"AND-09","0020",0,89.42,-75.01,1,"GIRO1","175","AMSA 2006","",""
"AND-09","0020",141,89.42,-75.01,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",0,90,-65.47,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",10,93.08,-65.21,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",20,93.13,-64.61,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",30,93.41,-64.5,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",40,93.51,-64.49,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",50,93.28,-64.6,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",60,92.85,-64.66,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",70,92.71,-64.79,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",80,92.12,-65.03,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",90,91.82,-65.08,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",100,91.52,-65.32,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",110,91.31,-65.54,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",120,91.05,-65.73,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",130,90.7,-65.92,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",140,90.83,-66.12,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",150,90.41,-66.24,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",160,90.1,-66.37,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",170,90.22,-66.65,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",180,89.46,-66.8,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",190,89.73,-67,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",200,89.97,-67.1,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",210,90.46,-67.19,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",220,90.59,-67.3,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",230,90.8,-67.31,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",240,91.51,-67.43,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",250,92.04,-67.53,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",260,92.32,-67.7,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",270,92.53,-67.87,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",280,92.87,-67.94,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",290,93.2,-68.06,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",300,93.59,-68.18,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",310,93.57,-68.14,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",320,93.57,-68.13,1,"GIRO1","175","AMSA 2006","",""
"AND-10","0020",330,93.59,-68.25,1,"GIRO1","175","AMSA 2006","",""
"AND-11","0020",0,90.12,-65.05,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",0,267.0759,-65.4845,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",10,268.84,-65.35,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",20,268.65,-65.45,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",30,268.34,-65.61,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",40,267.98,-65.68,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",50,268.17,-65.69,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",60,268.38,-65.69,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",70,268.7,-65.72,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",80,269.03,-65.7,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",90,269.05,-65.74,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",100,269.08,-65.7,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",110,269.2,-65.77,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",120,269.09,-65.69,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",130,268.87,-65.59,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",140,268.95,-65.5,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",150,269.17,-65.38,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",160,269.3,-65.26,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",170,269.44,-65.23,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",180,270.12,-65.21,1,"GIRO1","175","AMSA 2006","",""
"AND-12","0020",182,269.92,-65.25,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",0,90.6381,-79.5022,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",10,91.63,-79.04,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",20,91.29,-79,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",30,90.73,-79.02,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",40,90.38,-79.09,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",50,90.15,-79.19,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",60,90.54,-79.23,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",70,90.72,-79.38,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",80,91.78,-79.44,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",90,92.05,-79.62,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",100,92.05,-79.76,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",110,92.14,-79.85,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",120,92.95,-79.82,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",130,92.22,-79.99,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",140,93.01,-80.01,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",150,93.52,-80.05,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",160,94.41,-80.01,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",170,94.16,-80.02,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",180,92.67,-80.13,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",190,93.37,-80.2,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",200,93.11,-80.24,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",210,93.43,-80.19,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",220,93.68,-80.25,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",230,94.49,-80.39,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",240,94.59,-80.48,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",250,95.37,-80.42,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",260,96.31,-80.59,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",270,97.95,-80.7,1,"GIRO1","175","AMSA 2006","",""
"AND-13","0020",271,97.96,-80.68,1,"GIRO1","175","AMSA 2006","",""
"ANG-1","0020",0,82.29,-70.4,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",10,80.95,-70.11,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",20,82.6,-69.79,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",30,80.95,-70.25,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",40,83.43,-70.08,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",50,80.28,-70.26,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",60,83.15,-70.39,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",70,82.58,-70.51,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",80,83.34,-70.62,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",90,81.1,-70.58,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",100,80.51,-70.92,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",110,81.93,-71.26,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",120,83.15,-70.79,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",130,81.21,-71.48,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",140,80.45,-71.6,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",150,82.69,-71.72,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",160,82.58,-71.64,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",170,83,-71.86,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-1","0020",180,82.73,-71.78,1,"GIRO1","360","ANT 2010 DDH","",""
"ANG-10","0020",0,93.38,-70.38,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",3,93.82,-70.33,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",6,94.26,-70.28,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",9,94.71,-70.23,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",12,95.15,-70.18,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",15,95.31,-70.18,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",18,95.47,-70.18,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",21,95.62,-70.18,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",24,95.78,-70.18,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",27,95.93,-70.2,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",30,96.09,-70.22,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",33,96.24,-70.24,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",36,96.4,-70.26,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",39,96.32,-70.26,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",42,96.24,-70.25,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",45,96.15,-70.25,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",48,96.07,-70.24,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",51,96.09,-70.26,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",54,96.12,-70.28,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",57,96.14,-70.31,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",60,96.17,-70.33,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",63,96.15,-70.35,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",66,96.12,-70.36,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",69,96.1,-70.38,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",72,96.08,-70.39,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",75,96.1,-70.45,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",78,96.13,-70.5,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",81,96.15,-70.56,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",84,96.17,-70.62,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",87,96.35,-70.64,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",90,96.54,-70.67,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",93,96.72,-70.69,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10","0020",96,96.91,-70.71,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-100","0020",0,219.81,-69.61,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",10,219.55,-69.73,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",20,219.92,-69.87,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",30,220.18,-69.87,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",40,220.18,-69.91,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",50,220.48,-70.02,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",60,220.68,-69.98,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",70,220.68,-69.87,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",80,220.74,-69.73,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",90,220.93,-69.76,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",100,221,-69.65,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",110,221.08,-69.55,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",120,221.22,-69.52,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",130,221.29,-69.37,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",140,221.26,-69.23,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",150,221.82,-69.16,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",160,222.64,-68.9,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",170,222.78,-68.72,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",180,221.97,-68.45,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",190,222.57,-68.36,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",200,222.32,-68.6,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",210,222.43,-68.64,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",220,222.71,-68.77,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",230,223.72,-68.25,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",240,224.05,-68.25,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",250,223.04,-68.07,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",260,223.37,-68.05,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",270,223.93,-68.15,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",280,223.89,-68.63,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-100","0020",290,224.27,-68.73,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",0,46.55,-70.47,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",10,45.33,-70.25,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",20,45.16,-70.21,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",30,45.12,-70.25,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",40,45.09,-70.36,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",50,45.05,-70.41,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",60,44.63,-70.73,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",70,44.5,-70.67,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",80,44.58,-70.64,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",90,44.87,-70.66,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",100,44.92,-70.51,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",110,45.24,-70.46,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",120,45.72,-70.38,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",130,45.1,-70.43,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",140,45.2,-70.47,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",150,45.38,-70.16,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",160,45.12,-69.86,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",170,45.16,-69.98,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",180,45.54,-69.9,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",190,45.63,-69.91,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",200,45.89,-69.97,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",210,45.89,-69.91,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",220,46.07,-69.8,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",230,46.24,-69.72,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",240,46.26,-69.73,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-101","0020",250,46.46,-69.75,1,"GIRO1","890","ANT 2025 GEOTECNIA","",""
"ANG-10A","0020",0,90.6,-80.11,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",3,90.61,-80.81,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",6,90.61,-80.68,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",9,90.61,-80.55,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",12,90.88,-80.58,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",15,90.92,-80.53,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",18,90.71,-80.5,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",21,90.9,-80.46,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",24,91.25,-80.47,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",27,91.33,-80.39,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",30,91.59,-80.39,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",33,92.02,-80.4,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",36,91.85,-80.42,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",39,91.94,-80.32,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",42,91.94,-80.23,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",45,92.12,-80.19,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",48,92.09,-80.12,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",51,92.03,-80.11,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",54,92.47,-80.04,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",57,92.34,-80.03,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",60,92.22,-80,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",63,92.21,-80.05,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",66,92.31,-80.11,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",69,92.4,-80.07,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",72,92.4,-79.98,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",75,92.68,-80,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",78,92.95,-80.03,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",81,93.09,-80.1,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",84,93.04,-80.12,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",87,93.2,-80.19,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
"ANG-10A","0020",90,93.04,-80.15,1,"GIRO1","806","ANT 2015 GEOTECNIA","",""
